datum,kraj,pocet_nakazenych_per_capita,celkovy_pocet_nakazenych,celkovy_pocet_obyvatelov,prirastok
2021-10-06,Olomoucky,0.1493635432229169,94177,630522,84
2021-10-07,Olomoucky,0.14948566425913767,94254,630522,77
2021-10-08,Olomoucky,0.14955861968337347,94300,630522,46
2021-10-09,Olomoucky,0.149614129245292,94335,630522,35
2021-10-10,Olomoucky,0.14963316109509264,94347,630522,12
2021-10-11,Olomoucky,0.14979017385594792,94446,630522,99
2021-10-12,Olomoucky,0.14998366432892113,94568,630522,122
2021-10-13,Olomoucky,0.1502009446141451,94705,630522,137
2021-10-14,Olomoucky,0.15044042872413652,94856,630522,151
2021-10-15,Olomoucky,0.150692600733995,95015,630522,159
2021-10-16,Olomoucky,0.15089084916941836,95140,630522,125
2021-10-17,Olomoucky,0.15096539058113753,95187,630522,47
2021-10-18,Olomoucky,0.15126514221549764,95376,630522,189
2021-10-19,Olomoucky,0.15175997031031432,95688,630522,312
2021-10-20,Olomoucky,0.15213902131884374,95927,630522,239
2021-10-21,Olomoucky,0.15269411693802912,96277,630522,350
2021-10-22,Olomoucky,0.15335071575615125,96691,630522,414
2021-10-23,Olomoucky,0.15380748015136664,96979,630522,288
2021-10-24,Olomoucky,0.15402000247414047,97113,630522,134
2021-10-25,Olomoucky,0.15444028915723798,97378,630522,265
2021-10-26,Olomoucky,0.15537602177243617,97968,630522,590
2021-10-27,Olomoucky,0.15625465883823245,98522,630522,554
2021-10-28,Olomoucky,0.15675741687046607,98839,630522,317
2021-10-29,Olomoucky,0.1575916462867275,99365,630522,526
2021-10-30,Olomoucky,0.15817687566809724,99734,630522,369
2021-10-31,Olomoucky,0.1585020031021915,99939,630522,205
2021-11-01,Olomoucky,0.15963915612777985,100656,630522,717
2021-11-02,Olomoucky,0.16106654486282795,101556,630522,900
2021-11-03,Olomoucky,0.16255737309721152,102496,630522,940
2021-11-04,Olomoucky,0.16391973634544077,103355,630522,859
2021-11-05,Olomoucky,0.1654280104421416,104306,630522,951
2021-11-06,Olomoucky,0.16627492775827013,104840,630522,534
2021-11-07,Olomoucky,0.16672852017851875,105126,630522,286
2021-11-08,Olomoucky,0.1677039024808016,105741,630522,615
2021-11-09,Olomoucky,0.16989097922039198,107120,630522,1379
2021-11-10,Olomoucky,0.17182746993760725,108341,630522,1221
2021-11-11,Olomoucky,0.17371003708038738,109528,630522,1187
2021-11-12,Olomoucky,0.17577816475872374,110832,630522,1304
2021-11-13,Olomoucky,0.1768724961222606,111522,630522,690
2021-11-14,Olomoucky,0.17764487202666995,112009,630522,487
2021-11-15,Olomoucky,0.17894220978808034,112827,630522,818
2021-11-16,Olomoucky,0.18205233124300182,114788,630522,1961
2021-11-17,Olomoucky,0.18422672008272512,116159,630522,1371
2021-11-18,Olomoucky,0.1861108732129886,117347,630522,1188
2021-11-19,Olomoucky,0.18910680356910622,119236,630522,1889
2021-11-20,Olomoucky,0.1907197528397106,120253,630522,1017
2021-11-21,Olomoucky,0.19188703962748327,120989,630522,736
2021-11-22,Olomoucky,0.19314789967677576,121784,630522,795
2021-11-23,Olomoucky,0.1970890785729919,124269,630522,2485
2021-11-24,Olomoucky,0.19913976038901102,125562,630522,1293
2021-11-25,Olomoucky,0.20327442975820034,128169,630522,2607
2021-11-26,Olomoucky,0.20610700340352914,129955,630522,1786
2021-11-27,Olomoucky,0.2071188634179299,130593,630522,638
2021-11-28,Olomoucky,0.2082829782307358,131327,630522,734
2021-11-29,Olomoucky,0.210395513558607,132659,630522,1332
2021-11-30,Olomoucky,0.213274080840954,134474,630522,1815
2021-12-01,Olomoucky,0.21578945698960544,136060,630522,1586
2021-12-02,Olomoucky,0.217764011406422,137305,630522,1245
2021-12-03,Olomoucky,0.22015885250633602,138815,630522,1510
2021-12-04,Olomoucky,0.22097087809783006,139327,630522,512
2021-12-05,Olomoucky,0.22146887816761351,139641,630522,314
2021-12-06,Olomoucky,0.2231865026121214,140724,630522,1083
2021-12-07,Olomoucky,0.2254623946507814,142159,630522,1435
2021-12-08,Olomoucky,0.22733385988117782,143339,630522,1180
2021-12-09,Olomoucky,0.2285741020931863,144121,630522,782
2021-12-10,Olomoucky,0.22980641436777782,144898,630522,777
2021-12-11,Olomoucky,0.23046459917338333,145313,630522,415
2021-12-12,Olomoucky,0.2308626820317134,145564,630522,251
2021-12-13,Olomoucky,0.2321584338056404,146381,630522,817
2021-12-14,Olomoucky,0.2338760582501483,147464,630522,1083
2021-12-15,Olomoucky,0.23500210936335292,148174,630522,710
2021-09-17,Zlinsky,0.15852437172373254,91963,580119,0
2021-09-18,Zlinsky,0.15855195227186147,91979,580119,16
2021-09-19,Zlinsky,0.1585553998403776,91981,580119,2
2021-09-20,Zlinsky,0.15857953281999038,91995,580119,14
2021-09-21,Zlinsky,0.15862262742644181,92020,580119,25
2021-09-22,Zlinsky,0.15866227446437714,92043,580119,23
2021-09-23,Zlinsky,0.15868985501250604,92059,580119,16
2021-09-24,Zlinsky,0.15871571177637692,92074,580119,15
2021-09-25,Zlinsky,0.15877432044115086,92108,580119,34
2021-09-26,Zlinsky,0.15879500585224757,92120,580119,12
2021-09-27,Zlinsky,0.1588467193799893,92150,580119,30
2021-09-28,Zlinsky,0.15888636641792458,92173,580119,23
2021-09-29,Zlinsky,0.1589398037299244,92204,580119,31
2021-09-30,Zlinsky,0.15899841239469834,92238,580119,34
2021-10-01,Zlinsky,0.1590759826863109,92283,580119,45
2021-10-02,Zlinsky,0.15912597242979457,92312,580119,29
2021-10-03,Zlinsky,0.1591535529779235,92328,580119,16
2021-10-04,Zlinsky,0.15920871407418133,92360,580119,32
2021-10-05,Zlinsky,0.15931558869818088,92422,580119,62
2021-10-06,Zlinsky,0.15940350169534181,92473,580119,51
2021-10-07,Zlinsky,0.15951210010359942,92536,580119,63
2021-10-08,Zlinsky,0.15958967039521202,92581,580119,45
2021-10-09,Zlinsky,0.15965345041276013,92618,580119,37
2021-10-10,Zlinsky,0.15966896447108267,92627,580119,9
2021-10-11,Zlinsky,0.15976549638953388,92683,580119,56
2021-10-12,Zlinsky,0.159918913188501,92772,580119,89
2021-10-13,Zlinsky,0.1600154451069522,92828,580119,56
2021-10-14,Zlinsky,0.16014128135779038,92901,580119,73
2021-10-15,Zlinsky,0.1602895268039833,92987,580119,86
2021-10-16,Zlinsky,0.1603946776437248,93048,580119,61
2021-10-17,Zlinsky,0.16043260089740208,93070,580119,22
2021-10-18,Zlinsky,0.16061704581301423,93177,580119,107
2021-10-19,Zlinsky,0.16091008913688398,93347,580119,170
2021-10-20,Zlinsky,0.16116865677559258,93497,580119,150
2021-10-21,Zlinsky,0.1614634238837204,93668,580119,171
2021-10-22,Zlinsky,0.16192022671210562,93933,580119,265
2021-10-23,Zlinsky,0.1622046511146851,94098,580119,165
2021-10-24,Zlinsky,0.16234255385532967,94178,580119,80
2021-10-25,Zlinsky,0.16276488099855374,94423,580119,245
2021-10-26,Zlinsky,0.16347680389713146,94836,580119,413
2021-10-27,Zlinsky,0.16407840460319348,95185,580119,349
2021-10-28,Zlinsky,0.16457830203803012,95475,580119,290
2021-10-29,Zlinsky,0.16507647568860873,95764,580119,289
2021-10-30,Zlinsky,0.1658539023889926,96215,580119,451
2021-10-31,Zlinsky,0.16623141114150716,96434,580119,219
2021-11-01,Zlinsky,0.1668898967280851,96816,580119,382
2021-11-02,Zlinsky,0.1679586429680807,97436,580119,620
2021-11-03,Zlinsky,0.1688929340359478,97978,580119,542
2021-11-04,Zlinsky,0.16985480565194383,98536,580119,558
2021-11-05,Zlinsky,0.17077530644574648,99070,580119,534
2021-11-06,Zlinsky,0.17169925480806525,99606,580119,536
2021-11-07,Zlinsky,0.17199919326896723,99780,580119,174
2021-11-08,Zlinsky,0.172833504849867,100264,580119,484
2021-11-09,Zlinsky,0.17455901289218245,101265,580119,1001
2021-11-10,Zlinsky,0.17616557982069195,102197,580119,932
2021-11-11,Zlinsky,0.1771033184570752,102741,580119,544
2021-11-12,Zlinsky,0.17879607459848756,103723,580119,982
2021-11-13,Zlinsky,0.18016475929938514,104517,580119,794
2021-11-14,Zlinsky,0.1808094546118986,104891,580119,374
2021-11-15,Zlinsky,0.18192819059537785,105540,580119,649
2021-11-16,Zlinsky,0.18485690004981736,107239,580119,1699
2021-11-17,Zlinsky,0.18662895026710036,108267,580119,1028
2021-11-18,Zlinsky,0.18800625388928824,109066,580119,799
2021-11-19,Zlinsky,0.19050229349495534,110514,580119,1448
2021-11-20,Zlinsky,0.19264150975920458,111755,580119,1241
2021-11-21,Zlinsky,0.19358097217984585,112300,580119,545
2021-11-22,Zlinsky,0.19492552390113063,113080,580119,780
2021-11-23,Zlinsky,0.19813348640537545,114941,580119,1861
2021-11-24,Zlinsky,0.2002433983372377,116165,580119,1224
2021-11-25,Zlinsky,0.20362891062006244,118129,580119,1964
2021-11-26,Zlinsky,0.20634387082650285,119704,580119,1575
2021-11-27,Zlinsky,0.20808316914288275,120713,580119,1009
2021-11-28,Zlinsky,0.20911399212920107,121311,580119,598
2021-11-29,Zlinsky,0.21062575092351743,122188,580119,877
2021-11-30,Zlinsky,0.21375614313614966,124004,580119,1816
2021-12-01,Zlinsky,0.21627286815291347,125464,580119,1460
2021-12-02,Zlinsky,0.21864824286051654,126842,580119,1378
2021-12-03,Zlinsky,0.22066334665818566,128011,580119,1169
2021-12-04,Zlinsky,0.22217165788398588,128886,580119,875
2021-12-05,Zlinsky,0.2227491256104351,129221,580119,335
2021-12-06,Zlinsky,0.22395749837533332,129922,580119,701
2021-12-07,Zlinsky,0.22678967591132165,131565,580119,1643
2021-12-08,Zlinsky,0.22870652400628147,132677,580119,1112
2021-12-09,Zlinsky,0.23010278925530797,133487,580119,810
2021-12-10,Zlinsky,0.23129564796188368,134179,580119,692
2021-12-11,Zlinsky,0.23237646069168566,134806,580119,627
2021-12-12,Zlinsky,0.232747074307168,135021,580119,215
2021-12-13,Zlinsky,0.23370894592316405,135579,580119,558
2021-12-14,Zlinsky,0.23595331302715478,136881,580119,1302
2021-12-15,Zlinsky,0.23701516413011814,137497,580119,616
2021-09-17,Moravskoslezsky,0.15030004174931297,179283,1192834,0
2021-09-18,Moravskoslezsky,0.150329383635946,179318,1192834,35
2021-09-19,Moravskoslezsky,0.15036040220181518,179355,1192834,37
2021-09-20,Moravskoslezsky,0.15044004446553336,179450,1192834,95
2021-09-21,Moravskoslezsky,0.15052974680466855,179557,1192834,107
2021-09-22,Moravskoslezsky,0.15060687404953246,179649,1192834,92
2021-09-23,Moravskoslezsky,0.1506881929924868,179746,1192834,97
2021-09-24,Moravskoslezsky,0.15076951193544114,179843,1192834,97
2021-09-25,Moravskoslezsky,0.15081310559558161,179895,1192834,52
2021-09-26,Moravskoslezsky,0.1508382557841242,179925,1192834,30
2021-09-27,Moravskoslezsky,0.15094220989676685,180049,1192834,124
2021-09-28,Moravskoslezsky,0.15099670197194245,180114,1192834,65
2021-09-29,Moravskoslezsky,0.15107718257527872,180210,1192834,96
2021-09-30,Moravskoslezsky,0.15120628687646395,180364,1192834,154
2021-10-01,Moravskoslezsky,0.15131443268719705,180493,1192834,129
2021-10-02,Moravskoslezsky,0.15138652989435245,180579,1192834,86
2021-10-03,Moravskoslezsky,0.15144018362990994,180643,1192834,64
2021-10-04,Moravskoslezsky,0.1515432994029345,180766,1192834,123
2021-10-05,Moravskoslezsky,0.15173108747738578,180990,1192834,224
2021-10-06,Moravskoslezsky,0.15190043208023915,181192,1192834,202
2021-10-07,Moravskoslezsky,0.15204462649454994,181364,1192834,172
2021-10-08,Moravskoslezsky,0.15221900113511183,181572,1192834,208
2021-10-09,Moravskoslezsky,0.15233385366278962,181709,1192834,137
2021-10-10,Moravskoslezsky,0.1523950524549099,181782,1192834,73
2021-10-11,Moravskoslezsky,0.15259625396325055,182022,1192834,240
2021-10-12,Moravskoslezsky,0.15283601909402314,182308,1192834,286
2021-10-13,Moravskoslezsky,0.15306404747014254,182580,1192834,272
2021-10-14,Moravskoslezsky,0.15327279403504596,182829,1192834,249
2021-10-15,Moravskoslezsky,0.1535745962975569,183189,1192834,360
2021-10-16,Moravskoslezsky,0.1537372341834656,183383,1192834,194
2021-10-17,Moravskoslezsky,0.15388897365433915,183564,1192834,181
2021-10-18,Moravskoslezsky,0.15430814346338217,184064,1192834,500
2021-10-19,Moravskoslezsky,0.15479521878149013,184645,1192834,581
2021-10-20,Moravskoslezsky,0.15529151583539705,185237,1192834,592
2021-10-21,Moravskoslezsky,0.15575176428572626,185786,1192834,549
2021-10-22,Moravskoslezsky,0.1563126134902258,186455,1192834,669
2021-10-23,Moravskoslezsky,0.15669657303530918,186913,1192834,458
2021-10-24,Moravskoslezsky,0.15697406344889567,187244,1192834,331
2021-10-25,Moravskoslezsky,0.15756760789850055,187952,1192834,708
2021-10-26,Moravskoslezsky,0.15834055702637584,188874,1192834,922
2021-10-27,Moravskoslezsky,0.15908416426761812,189761,1192834,887
2021-10-28,Moravskoslezsky,0.1596550735475347,190442,1192834,681
2021-10-29,Moravskoslezsky,0.16042299263770146,191358,1192834,916
2021-10-30,Moravskoslezsky,0.16101318372883403,192062,1192834,704
2021-10-31,Moravskoslezsky,0.1614281618397866,192557,1192834,495
2021-11-01,Moravskoslezsky,0.16246854130583133,193798,1192834,1241
2021-11-02,Moravskoslezsky,0.1636614985823677,195221,1192834,1423
2021-11-03,Moravskoslezsky,0.16498272182047125,196797,1192834,1576
2021-11-04,Moravskoslezsky,0.16606669494665646,198090,1192834,1293
2021-11-05,Moravskoslezsky,0.1672135435441981,199458,1192834,1368
2021-11-06,Moravskoslezsky,0.16781630972960193,200177,1192834,719
2021-11-07,Moravskoslezsky,0.168148292218364,200573,1192834,396
2021-11-08,Moravskoslezsky,0.16922891198607687,201862,1192834,1289
2021-11-09,Moravskoslezsky,0.1709391248069723,203902,1192834,2040
2021-11-10,Moravskoslezsky,0.17257137204338574,205849,1192834,1947
2021-11-11,Moravskoslezsky,0.17368049535811353,207172,1192834,1323
2021-11-12,Moravskoslezsky,0.17560699980047517,209470,1192834,2298
2021-11-13,Moravskoslezsky,0.17641432085269199,210433,1192834,963
2021-11-14,Moravskoslezsky,0.17705229730205543,211194,1192834,761
2021-11-15,Moravskoslezsky,0.17836429880436003,212759,1192834,1565
2021-11-16,Moravskoslezsky,0.18059763554694114,215423,1192834,2664
2021-11-17,Moravskoslezsky,0.18227599146234932,217425,1192834,2002
2021-11-18,Moravskoslezsky,0.18362739492670396,219037,1192834,1612
2021-11-19,Moravskoslezsky,0.1860577414795353,221936,1192834,2899
2021-11-20,Moravskoslezsky,0.18761705316917526,223796,1192834,1860
2021-11-21,Moravskoslezsky,0.18872785316313923,225121,1192834,1325
2021-11-22,Moravskoslezsky,0.19030057828666855,226997,1192834,1876
2021-11-23,Moravskoslezsky,0.19285835246144895,230048,1192834,3051
2021-11-24,Moravskoslezsky,0.19486114580905642,232437,1192834,2389
2021-11-25,Moravskoslezsky,0.1982413311491792,236469,1192834,4032
2021-11-26,Moravskoslezsky,0.2002223276667164,238832,1192834,2363
2021-11-27,Moravskoslezsky,0.2017808010167383,240691,1192834,1859
2021-11-28,Moravskoslezsky,0.20280189867156703,241909,1192834,1218
2021-11-29,Moravskoslezsky,0.20469319284996906,244165,1192834,2256
2021-11-30,Moravskoslezsky,0.20659706212264237,246436,1192834,2271
2021-12-01,Moravskoslezsky,0.20901818693967475,249324,1192834,2888
2021-12-02,Moravskoslezsky,0.21079295191116282,251441,1192834,2117
2021-12-03,Moravskoslezsky,0.2124537026945912,253422,1192834,1981
2021-12-04,Moravskoslezsky,0.21369109197088615,254898,1192834,1476
2021-12-05,Moravskoslezsky,0.2144422442686912,255794,1192834,896
2021-12-06,Moravskoslezsky,0.21587077497790974,257498,1192834,1704
2021-12-07,Moravskoslezsky,0.21798087579663222,260015,1192834,2517
2021-12-08,Moravskoslezsky,0.21964246491967868,261997,1192834,1982
2021-12-09,Moravskoslezsky,0.22106512725157063,263694,1192834,1697
2021-12-10,Moravskoslezsky,0.22233018173526242,265203,1192834,1509
2021-12-11,Moravskoslezsky,0.22319534822112716,266235,1192834,1032
2021-12-12,Moravskoslezsky,0.22360278127551697,266721,1192834,486
2021-12-13,Moravskoslezsky,0.22475717492962138,268098,1192834,1377
2021-12-14,Moravskoslezsky,0.22623265265745277,269858,1192834,1760
2021-12-15,Moravskoslezsky,0.22735099770797948,271192,1192834,1334
