datum,kraj,pocet_nakazenych_per_capita,celkovy_pocet_nakazenych,celkovy_pocet_obyvatelov,prirastok
2021-01-07,Zlinsky,0.09442717787212623,54779,580119,1030
2021-01-08,Zlinsky,0.09585102366928165,55605,580119,826
2021-01-09,Zlinsky,0.0966301741539236,56057,580119,452
2021-01-10,Zlinsky,0.09719729917482448,56386,580119,329
2021-01-11,Zlinsky,0.09805057238256289,56881,580119,495
2021-01-12,Zlinsky,0.09931065867520285,57612,580119,731
2021-01-13,Zlinsky,0.100336310308747,58207,580119,595
2021-01-14,Zlinsky,0.10100513860087328,58595,580119,388
2021-01-15,Zlinsky,0.10186013559286974,59091,580119,496
2021-01-16,Zlinsky,0.10240312763415782,59406,580119,315
2021-01-17,Zlinsky,0.10262721958770528,59536,580119,130
2021-01-18,Zlinsky,0.10310643161144524,59814,580119,278
2021-01-19,Zlinsky,0.10397004752473199,60315,580119,501
2021-01-20,Zlinsky,0.1047629882834384,60775,580119,460
2021-01-21,Zlinsky,0.10514049703595296,60994,580119,219
2021-01-22,Zlinsky,0.10590585724653045,61438,580119,444
2021-01-23,Zlinsky,0.10629543248885143,61664,580119,226
2021-01-24,Zlinsky,0.10651780065814083,61793,580119,129
2021-01-25,Zlinsky,0.10703148836704193,62091,580119,298
2021-01-26,Zlinsky,0.10770204044342627,62480,580119,389
2021-01-27,Zlinsky,0.10827433681710132,62812,580119,332
2021-01-28,Zlinsky,0.10864667421684172,63028,580119,216
2021-01-29,Zlinsky,0.10910175326096887,63292,580119,264
2021-01-30,Zlinsky,0.10945512903387064,63497,580119,205
2021-01-31,Zlinsky,0.10960337448006358,63583,580119,86
2021-02-01,Zlinsky,0.11001880648625541,63824,580119,241
2021-02-02,Zlinsky,0.11049112337296313,64098,580119,274
2021-02-03,Zlinsky,0.11092206943747748,64348,580119,250
2021-02-04,Zlinsky,0.11142886200934636,64642,580119,294
2021-02-05,Zlinsky,0.1118236086044415,64871,580119,229
2021-02-06,Zlinsky,0.11212871841811767,65048,580119,177
2021-02-07,Zlinsky,0.11223214547360111,65108,580119,60
2021-02-08,Zlinsky,0.11247347526972915,65248,580119,140
2021-02-09,Zlinsky,0.11294579215643687,65522,580119,274
2021-02-10,Zlinsky,0.113369843083919,65768,580119,246
2021-02-11,Zlinsky,0.11369219074017572,65955,580119,187
2021-02-12,Zlinsky,0.11408521355101281,66183,580119,228
2021-02-13,Zlinsky,0.11431275307307638,66315,580119,132
2021-02-14,Zlinsky,0.11443686553965651,66387,580119,72
2021-02-15,Zlinsky,0.11480747915513886,66602,580119,215
2021-02-16,Zlinsky,0.11532461443255608,66902,580119,300
2021-02-17,Zlinsky,0.1157365988702318,67141,580119,239
2021-02-18,Zlinsky,0.11627786712726182,67455,580119,314
2021-02-19,Zlinsky,0.11674673644545343,67727,580119,272
2021-02-20,Zlinsky,0.11713114033500023,67950,580119,223
2021-02-21,Zlinsky,0.11735006093577352,68077,580119,127
2021-02-22,Zlinsky,0.11778273078454593,68328,580119,251
2021-02-23,Zlinsky,0.11852223423125255,68757,580119,429
2021-02-24,Zlinsky,0.11921691928724969,69160,580119,403
2021-02-25,Zlinsky,0.11986161459976315,69534,580119,374
2021-02-26,Zlinsky,0.1204994147752444,69904,580119,370
2021-02-27,Zlinsky,0.12106481601188722,70232,580119,328
2021-02-28,Zlinsky,0.1212475371432413,70338,580119,106
2021-03-01,Zlinsky,0.12179914810581967,70658,580119,320
2021-03-02,Zlinsky,0.1225989840015583,71122,580119,464
2021-03-03,Zlinsky,0.12341261017136139,71594,580119,472
2021-03-04,Zlinsky,0.12406937197368126,71975,580119,381
2021-03-05,Zlinsky,0.12460029752516294,72283,580119,308
2021-03-06,Zlinsky,0.12530532528670843,72692,580119,409
2021-03-07,Zlinsky,0.125593197257804,72859,580119,167
2021-03-08,Zlinsky,0.12611205631947928,73160,580119,301
2021-03-09,Zlinsky,0.12689293058837928,73613,580119,453
2021-03-10,Zlinsky,0.12774965136463381,74110,580119,497
2021-03-11,Zlinsky,0.1283736612660506,74472,580119,362
2021-03-12,Zlinsky,0.1293200188237241,75021,580119,549
2021-03-13,Zlinsky,0.12997850441030204,75403,580119,382
2021-03-14,Zlinsky,0.13015950175739804,75508,580119,105
2021-03-15,Zlinsky,0.13069215109313778,75817,580119,309
2021-03-16,Zlinsky,0.131629889729521,76361,580119,544
2021-03-17,Zlinsky,0.1324314494095177,76826,580119,465
2021-03-18,Zlinsky,0.13311234419145038,77221,580119,395
2020-12-17,Moravskoslezsky,0.05765345387539255,68771,1192834,0
2020-12-18,Moravskoslezsky,0.05876341552973842,70095,1192834,1324
2020-12-19,Moravskoslezsky,0.059456722393895545,70922,1192834,827
2020-12-20,Moravskoslezsky,0.060093022164022826,71681,1192834,759
2020-12-21,Moravskoslezsky,0.06115771347899205,72951,1192834,1270
2020-12-22,Moravskoslezsky,0.06251833867914564,74574,1192834,1623
2020-12-23,Moravskoslezsky,0.06400303814277594,76345,1192834,1771
2020-12-24,Moravskoslezsky,0.06473323195012885,77216,1192834,871
2020-12-25,Moravskoslezsky,0.06497299708090146,77502,1192834,286
2020-12-26,Moravskoslezsky,0.06541480205963278,78029,1192834,527
2020-12-27,Moravskoslezsky,0.06602678998083555,78759,1192834,730
2020-12-28,Moravskoslezsky,0.06752574121797333,80547,1192834,1788
2020-12-29,Moravskoslezsky,0.06942206543408387,82809,1192834,2262
2020-12-30,Moravskoslezsky,0.07153635795089677,85331,1192834,2522
2020-12-31,Moravskoslezsky,0.07292800171691954,86991,1192834,1660
2021-01-01,Moravskoslezsky,0.07319040201738046,87304,1192834,313
2021-01-02,Moravskoslezsky,0.07393149423976848,88188,1192834,884
2021-01-03,Moravskoslezsky,0.07492408834758231,89372,1192834,1184
2021-01-04,Moravskoslezsky,0.07669801497945229,91488,1192834,2116
2021-01-05,Moravskoslezsky,0.07870332334591401,93880,1192834,2392
2021-01-06,Moravskoslezsky,0.0805485088453213,96081,1192834,2201
2021-01-07,Moravskoslezsky,0.08239620936358286,98285,1192834,2204
2021-01-08,Moravskoslezsky,0.083879232147977,100054,1192834,1769
2021-01-09,Moravskoslezsky,0.08495482187798134,101337,1192834,1283
2021-01-10,Moravskoslezsky,0.08555926474262135,102058,1192834,721
2021-01-11,Moravskoslezsky,0.08673545522679602,103461,1192834,1403
2021-01-12,Moravskoslezsky,0.0879820662388899,104948,1192834,1487
2021-01-13,Moravskoslezsky,0.08909118955361768,106271,1192834,1323
2021-01-14,Moravskoslezsky,0.08992952917170369,107271,1192834,1000
2021-01-15,Moravskoslezsky,0.09085337943083446,108373,1192834,1102
2021-01-16,Moravskoslezsky,0.09148800252172556,109130,1192834,757
2021-01-17,Moravskoslezsky,0.0920069347453208,109749,1192834,619
2021-01-18,Moravskoslezsky,0.09260215587416187,110459,1192834,710
2021-01-19,Moravskoslezsky,0.09342792039797658,111444,1192834,985
2021-01-20,Moravskoslezsky,0.09405080673421448,112187,1192834,743
2021-01-21,Moravskoslezsky,0.0946971665797588,112958,1192834,771
2021-01-22,Moravskoslezsky,0.0954273603871117,113829,1192834,871
2021-01-23,Moravskoslezsky,0.09573000098924075,114190,1192834,361
2021-01-24,Moravskoslezsky,0.09601168310091765,114526,1192834,336
2021-01-25,Moravskoslezsky,0.09661528762593957,115246,1192834,720
2021-01-26,Moravskoslezsky,0.09735051147100099,116123,1192834,877
2021-01-27,Moravskoslezsky,0.09790465395855584,116784,1192834,661
2021-01-28,Moravskoslezsky,0.09844454467260323,117428,1192834,644
2021-01-29,Moravskoslezsky,0.09900455553748468,118096,1192834,668
2021-01-30,Moravskoslezsky,0.0993566581770808,118516,1192834,420
2021-01-31,Moravskoslezsky,0.09952767945917035,118720,1192834,204
2021-02-01,Moravskoslezsky,0.10004241998467515,119334,1192834,614
2021-02-02,Moravskoslezsky,0.10058734073643105,119984,1192834,650
2021-02-03,Moravskoslezsky,0.10105764926217731,120545,1192834,561
2021-02-04,Moravskoslezsky,0.10149777756167246,121070,1192834,525
2021-02-05,Moravskoslezsky,0.10212653227523695,121820,1192834,750
2021-02-06,Moravskoslezsky,0.10237300412295425,122114,1192834,294
2021-02-07,Moravskoslezsky,0.10252055189573737,122290,1192834,176
2021-02-08,Moravskoslezsky,0.10294559008210698,122797,1192834,507
2021-02-09,Moravskoslezsky,0.10353494283362144,123500,1192834,703
2021-02-10,Moravskoslezsky,0.10406477347225179,124132,1192834,632
2021-02-11,Moravskoslezsky,0.10457616063928427,124742,1192834,610
2021-02-12,Moravskoslezsky,0.10506407429701031,125324,1192834,582
2021-02-13,Moravskoslezsky,0.10536839157837553,125687,1192834,363
2021-02-14,Moravskoslezsky,0.10550923263421398,125855,1192834,168
2021-02-15,Moravskoslezsky,0.10605331504635179,126504,1192834,649
2021-02-16,Moravskoslezsky,0.10678770055179514,127380,1192834,876
2021-02-17,Moravskoslezsky,0.10747178568015331,128196,1192834,816
2021-02-18,Moravskoslezsky,0.10804688665816031,128882,1192834,686
2021-02-19,Moravskoslezsky,0.10870582159797591,129668,1192834,786
2021-02-20,Moravskoslezsky,0.10911660801083806,130158,1192834,490
2021-02-21,Moravskoslezsky,0.10928259925521909,130356,1192834,198
2021-02-22,Moravskoslezsky,0.10991386898763784,131109,1192834,753
2021-02-23,Moravskoslezsky,0.11092406822743148,132314,1192834,1205
2021-02-24,Moravskoslezsky,0.11174899441162811,133298,1192834,984
2021-02-25,Moravskoslezsky,0.11260661584093008,134321,1192834,1023
2021-02-26,Moravskoslezsky,0.11340387681772987,135272,1192834,951
2021-02-27,Moravskoslezsky,0.11386580194729526,135823,1192834,551
2021-02-28,Moravskoslezsky,0.11410724375730404,136111,1192834,288
2021-03-01,Moravskoslezsky,0.11496654186584218,137136,1192834,1025
2021-03-02,Moravskoslezsky,0.1159725494075454,138336,1192834,1200
2021-03-03,Moravskoslezsky,0.11679496057288777,139317,1192834,981
2021-03-04,Moravskoslezsky,0.1176483903040993,140335,1192834,1018
2021-03-05,Moravskoslezsky,0.1183316370928394,141150,1192834,815
2021-03-06,Moravskoslezsky,0.11889080961810276,141817,1192834,667
2021-03-07,Moravskoslezsky,0.11909368780567958,142059,1192834,242
2021-03-08,Moravskoslezsky,0.11989430214095172,143014,1192834,955
2021-03-09,Moravskoslezsky,0.12085168598480593,144156,1192834,1142
2021-03-10,Moravskoslezsky,0.12156846635826947,145011,1192834,855
2021-03-11,Moravskoslezsky,0.1223690806935416,145966,1192834,955
2021-03-12,Moravskoslezsky,0.12321412702857229,146974,1192834,1008
2021-03-13,Moravskoslezsky,0.12360143993212802,147436,1192834,462
2021-03-14,Moravskoslezsky,0.12373976596911221,147601,1192834,165
2021-03-15,Moravskoslezsky,0.12492433984946774,149014,1192834,1413
2021-03-16,Moravskoslezsky,0.12580375810883995,150063,1192834,1049
2021-03-17,Moravskoslezsky,0.12667898467012173,151107,1192834,1044
2021-03-18,Moravskoslezsky,0.12751900096744392,152109,1192834,1002
